term_id,query,candidate_count,positive_count,relevant_item_ids,evaluation_eligibility
TERM_55e4de69,taharet,61,15,"['ITEM_08ec33e0a30d', 'ITEM_16165e05dc87', 'ITEM_1a28d56bfa87', 'ITEM_561b714a0259', 'ITEM_6777d34d92e2', 'ITEM_77ac3cf97f90', 'ITEM_987029a2bc3e', 'ITEM_a253b86ea90b', 'ITEM_c13cbed7e553', 'ITEM_ccedc26ef32c', 'ITEM_cdc8c8ea2c5c', 'ITEM_d2fedd5da1e3', 'ITEM_d939aab1bac1', 'ITEM_db8949d3ff78', 'ITEM_e093c47ceb62']",True
TERM_564ec2cd,calliel güneş kremi,16,4,"['ITEM_17213f7b8773', 'ITEM_3658faa54ac9', 'ITEM_3e2403cf1701', 'ITEM_9d3508e54d46']",True
TERM_568fcc5e,mıklatıslı kirpik,24,4,"['ITEM_362e506d472d', 'ITEM_637bc18f5d51', 'ITEM_fada6260e26f', 'ITEM_fdfdf3af90e6']",True
TERM_56932c82,nostril piercing,27,7,"['ITEM_08631df08fed', 'ITEM_6d64be5b9b89', 'ITEM_6dfd0455bd03', 'ITEM_8f4537e71412', 'ITEM_bbca16e99da0', 'ITEM_d1438b0a48b3', 'ITEM_e1e280113924']",True
TERM_5708b906,tuşlu cep telefonu,48,10,"['ITEM_0e04010afa80', 'ITEM_12ed33c8ccac', 'ITEM_2e2fef7e966b', 'ITEM_793fe3ee5b0e', 'ITEM_7becea041150', 'ITEM_b449588c84a3', 'ITEM_c4e08526dce2', 'ITEM_cdbf5bca0383', 'ITEM_de50fc0d0cff', 'ITEM_f897baa2ea31']",True
TERM_573126d1,adidas campus erkek,18,5,"['ITEM_41f6a3921167', 'ITEM_52301a2868d1', 'ITEM_536d85a6ba33', 'ITEM_9ce14b1c3cdc', 'ITEM_e5be32f983f5']",True
TERM_574f8ed0,starbucks kapsül,18,5,"['ITEM_3cf1b3e53e3e', 'ITEM_6052fa36b607', 'ITEM_6da8507f6b94', 'ITEM_a415bba2e121', 'ITEM_c1a2f0b6e043']",True
TERM_577dc13f,altınyıldız classics takım elbise,70,18,"['ITEM_0a442e0afdb5', 'ITEM_156f274daf79', 'ITEM_184aac4b46df', 'ITEM_20378abef15c', 'ITEM_2105b044461c', 'ITEM_3e1999042b18', 'ITEM_7b6d06c9cd89', 'ITEM_7c0b930b94d4', 'ITEM_7fd4b6f6fef3', 'ITEM_89e3dcd8504c', 'ITEM_9a390226856e', 'ITEM_a2efe216913f', 'ITEM_b4df936a7f84', 'ITEM_bd10dbc5d306', 'ITEM_d0b1a5bf71b4', 'ITEM_e8629319daf9', 'ITEM_f9b9ef79325e', 'ITEM_f9d2a2e0ea06']",True
TERM_5799505c,klozet kapağı menteşesi,11,2,"['ITEM_5cc690b5a123', 'ITEM_c380bc70ce94']",True
TERM_57c399d8,mammut masa,5,1,['ITEM_8c928d8ca847'],True
TERM_57cca861,philips su arıtma cihazı,12,3,"['ITEM_2ce1e83dc398', 'ITEM_7a01eca286f7', 'ITEM_ee1cfc31cedf']",True
TERM_57cdf49b,duru katı sabun,61,16,"['ITEM_1ac34a758d0e', 'ITEM_1bd90d251029', 'ITEM_2a91ad6e6ea8', 'ITEM_33ee37bb70a7', 'ITEM_38951f8acb6f', 'ITEM_43dd3625a912', 'ITEM_4be496b647ee', 'ITEM_562071646a13', 'ITEM_5f6f45027cf1', 'ITEM_6c7f70a7ea2d', 'ITEM_6f5b12bf0ded', 'ITEM_94bcc73334d4', 'ITEM_b0d74cd86349', 'ITEM_c649f0128378', 'ITEM_d47e7cb5914f', 'ITEM_f2c11fd4f503']",True
TERM_57ea4df9,xiaomi bluetooth kulaklık,17,5,"['ITEM_182bfdda672d', 'ITEM_18ba7a4aacba', 'ITEM_634697560132', 'ITEM_80e41554f500', 'ITEM_d827e48fb599']",True
TERM_589cdf13,mikrofonlu kulaklık,77,18,"['ITEM_0d733c8af951', 'ITEM_1bde1b5c2f28', 'ITEM_22bcb258a791', 'ITEM_4c68c9b3c226', 'ITEM_523741fc776b', 'ITEM_5832473186b9', 'ITEM_603f01157d24', 'ITEM_6b48f871125e', 'ITEM_72eb74d35210', 'ITEM_802544df6ea5', 'ITEM_8bb4cd0cda5f', 'ITEM_8eeb6710e942', 'ITEM_990656b06be8', 'ITEM_9f6633ee92da', 'ITEM_a25531dae7f5', 'ITEM_bccb2e0d2261', 'ITEM_cae8cd407832', 'ITEM_f0073a7ba51a']",True
TERM_58df9d40,oturma odası dekorasyon,25,5,"['ITEM_0a78850d9fc2', 'ITEM_55b2a9746e03', 'ITEM_98bc0963f64f', 'ITEM_b3a03e289311', 'ITEM_c00172873c7e']",True
TERM_59400ec8,latte kahve makinesi,15,4,"['ITEM_7146952a9ac6', 'ITEM_8dc32f7e79b1', 'ITEM_c8a2d657989d', 'ITEM_f2a1a284a024']",True
TERM_59e50655,kemal tanca kadın,162,37,"['ITEM_0822f1720d1f', 'ITEM_0bda075638bd', 'ITEM_0f68287d8f62', 'ITEM_1361893c36c4', 'ITEM_151d1a658682', 'ITEM_28f96f541329', 'ITEM_34317c1338d9', 'ITEM_3774c8603da3', 'ITEM_3b7cf07e4d33', 'ITEM_3b8701bf8a47', 'ITEM_41b85eb4232b', 'ITEM_43993f4ba8d7', 'ITEM_44dbcaa7ec12', 'ITEM_46f8dcd235a9', 'ITEM_4b21a52de638', 'ITEM_55e9153baa7c', 'ITEM_55f8255e4345', 'ITEM_563bd7082b85', 'ITEM_5ba68d22c129', 'ITEM_5bb10452de8e', 'ITEM_5c63b6251362', 'ITEM_6112b5fedff6', 'ITEM_640cc18657ec', 'ITEM_722f97c42120', 'ITEM_7ea0d135a56f', 'ITEM_8174641d9c1f', 'ITEM_8358061ada42', 'ITEM_a6963d2d7fb9', 'ITEM_a6a2199d4d4d', 'ITEM_b4486fedd3bf', 'ITEM_c4264bc86ce5', 'ITEM_d108aad98bec', 'ITEM_e2f4e20d88b1', 'ITEM_e61ebd19c049', 'ITEM_e674aced74c7', 'ITEM_f30ae77d12ba', 'ITEM_f7afb9569622']",True
TERM_5adc6f77,kumandalı aplik,39,8,"['ITEM_04b522de8a11', 'ITEM_0f2009493ba7', 'ITEM_324f9f01805e', 'ITEM_332763b21532', 'ITEM_8b4ecf46dff5', 'ITEM_8e62371e8247', 'ITEM_bae734741489', 'ITEM_e81f49f3cee6']",True
TERM_5b506f55,dedektör,63,13,"['ITEM_05bebff63aa5', 'ITEM_16ac81d0226b', 'ITEM_24b60c4a3d59', 'ITEM_272b6fd1c090', 'ITEM_36fd2e65d709', 'ITEM_4a9577148bf4', 'ITEM_92d78ed158b7', 'ITEM_adbe9b165b4a', 'ITEM_bb1fc95f6253', 'ITEM_bc4fce9e73fc', 'ITEM_e28e3305d8c2', 'ITEM_e33fcf24ddc5', 'ITEM_f0cd93808d8b']",True
TERM_5b8e2aa9,kahve köşesi süsü,37,10,"['ITEM_165ed7e4056e', 'ITEM_40aa422506c3', 'ITEM_43908939340a', 'ITEM_652ba03e2541', 'ITEM_78122d557075', 'ITEM_c5334e66c9e9', 'ITEM_c92600312341', 'ITEM_d33f13659aec', 'ITEM_df5ad9ac76ed', 'ITEM_ec903058cc68']",True
TERM_5be97adf,columbia yelek,18,4,"['ITEM_1cf3048168ef', 'ITEM_346efe133f05', 'ITEM_6ee1ed85f4ac', 'ITEM_7cbd29163494']",True
TERM_5cad2372,decomia home banyo paspası,15,5,"['ITEM_1a4bc9078b4d', 'ITEM_6e1f2376b0c9', 'ITEM_73bf0dbce3ba', 'ITEM_8532fbb5f8f1', 'ITEM_a750d187d1ab']",True
TERM_5cbee49a,cricut,26,7,"['ITEM_01fd46ff0e95', 'ITEM_0b96395c51a9', 'ITEM_11da529af9a5', 'ITEM_7e66af776c2b', 'ITEM_b93941d002c2', 'ITEM_ed5eeafe2a50', 'ITEM_f6a9b11cf412']",True
TERM_5cece84f,proshot,17,3,"['ITEM_08d49611ab71', 'ITEM_40c17d770295', 'ITEM_e38cb6ea219b']",True
TERM_5d21d177,beko fırın,49,14,"['ITEM_1516d5abef09', 'ITEM_202401c14be4', 'ITEM_22863042c5a0', 'ITEM_516122023a70', 'ITEM_5b8d6bc95679', 'ITEM_7aeaea3b17e9', 'ITEM_8d4886405a81', 'ITEM_90b871345591', 'ITEM_98b91d0a2a49', 'ITEM_ac03add7101e', 'ITEM_d299b776dd7d', 'ITEM_e1154d6bad56', 'ITEM_ee06c5162ea3', 'ITEM_fd4d2229fe48']",True
TERM_5df7e0e7,gazlı mangal,15,3,"['ITEM_3f1191c92707', 'ITEM_5559d7ffdf17', 'ITEM_ca520540222a']",True
TERM_5e1adba8,beyaz el çantası,60,13,"['ITEM_223ebd560624', 'ITEM_270694418b46', 'ITEM_3287403321db', 'ITEM_42d750e9e3bf', 'ITEM_45b5e813130f', 'ITEM_5ef9cd638551', 'ITEM_6c21cb68a8a4', 'ITEM_6cdd71207b27', 'ITEM_769cbbb70834', 'ITEM_8f8642650596', 'ITEM_a81d72fab652', 'ITEM_a84faecd11ee', 'ITEM_be7130e20295']",True
TERM_5e621690,su isıtıcı,52,11,"['ITEM_01d23a7388e0', 'ITEM_025afa6dfcc1', 'ITEM_256e0ec7cf22', 'ITEM_2e0a71a06f63', 'ITEM_3355ebeae285', 'ITEM_49a19b81d38e', 'ITEM_7169dd00e09f', 'ITEM_8d5f89508286', 'ITEM_db07dda973a6', 'ITEM_f083fc1d54e9', 'ITEM_f92a9111bb0c']",True
TERM_5eb89f52,puma kadın siyah ayakkabı,64,17,"['ITEM_1b42fca8aa2c', 'ITEM_4bcbcfccb947', 'ITEM_4e8ab179e25b', 'ITEM_544a99a46d17', 'ITEM_569267042e7c', 'ITEM_60cac4035fc6', 'ITEM_6548861b0c6e', 'ITEM_7f4fce5dfaf5', 'ITEM_8392ad50b3d6', 'ITEM_83fda3150be3', 'ITEM_a0d44025f4d6', 'ITEM_a2c0bbc53298', 'ITEM_abfeb5415e78', 'ITEM_b25743048d54', 'ITEM_c215b147cd42', 'ITEM_db32a991c87e', 'ITEM_e023bb930464']",True
TERM_5f45746b,arnica çaycı,10,2,"['ITEM_995e01766704', 'ITEM_b2b9574cca30']",True
TERM_5f56e397,dekatlon,8,2,"['ITEM_6d6508e2da33', 'ITEM_f334f63db26d']",True
TERM_5fe88255,lufian erkek kazak,78,20,"['ITEM_09e6da4426ce', 'ITEM_0d98ed5b13c3', 'ITEM_47598036431c', 'ITEM_49b2c4c2fb0a', 'ITEM_5f9ab90c0435', 'ITEM_622552238faf', 'ITEM_6537a66462dd', 'ITEM_6b80576ea093', 'ITEM_7a5f4a4bec2e', 'ITEM_806291e4c198', 'ITEM_87c903168391', 'ITEM_8dcfe36a1201', 'ITEM_93151277692f', 'ITEM_c92694e3712f', 'ITEM_c940efc6e194', 'ITEM_cb13b6d3ea71', 'ITEM_cb94f57177ce', 'ITEM_d26a8398e83e', 'ITEM_d8752c79550c', 'ITEM_ff59eb5ca67d']",True
TERM_6070aec3,vaggon bluz,10,3,"['ITEM_15765816d82b', 'ITEM_40c48c677e96', 'ITEM_958e1195189a']",True
TERM_60af2278,okay,10,2,"['ITEM_112ab42cd37f', 'ITEM_f3e687475fde']",True
TERM_60b4617a,dripper,53,10,"['ITEM_359b8763a696', 'ITEM_41685a7a599b', 'ITEM_49a46b4356d0', 'ITEM_5418d2812300', 'ITEM_901c3dc1a5db', 'ITEM_92ef3930da84', 'ITEM_963e9285e1b7', 'ITEM_b08d87b2b694', 'ITEM_d3989e4e7a8c', 'ITEM_f12c8fd48b4d']",True
TERM_60c6fd2f,3 lü çanta,22,6,"['ITEM_2511399e825e', 'ITEM_576189e3bed0', 'ITEM_5c4d4baf4350', 'ITEM_a89f4cbc0e76', 'ITEM_ace7fd470881', 'ITEM_fff7ba27cdd5']",True
TERM_611fe2ba,daxis sportwear company t-shirt,66,14,"['ITEM_29e8c8bdd073', 'ITEM_2eb2fe2650e8', 'ITEM_378dbd86514a', 'ITEM_40088f728e36', 'ITEM_4de7c73a3de4', 'ITEM_58f9b9ef8084', 'ITEM_61990a66aed1', 'ITEM_6212759d4be2', 'ITEM_6449d5007c6d', 'ITEM_800c983fcacf', 'ITEM_99df7262baaf', 'ITEM_a6e2a6d68d21', 'ITEM_bcfb4be8bdb4', 'ITEM_ccc4cdfb9064']",True
TERM_617c3bb9,kedi giysisi,22,6,"['ITEM_11748774f75a', 'ITEM_660a660f2ef6', 'ITEM_b05c1633bc21', 'ITEM_c7c19036557f', 'ITEM_d49f5ed3f6c8', 'ITEM_fd7df9dd2d78']",True
TERM_61c72d1c,erer gümüş gümüş yüzük,48,13,"['ITEM_00dd85635cb5', 'ITEM_0eceb91c7acf', 'ITEM_17c07bf29c42', 'ITEM_25a250c1a9a8', 'ITEM_3e4d3aae3265', 'ITEM_4798cbe7c7f1', 'ITEM_4d66414726fb', 'ITEM_59dc7a322d66', 'ITEM_6f1fe0367f12', 'ITEM_944b779d74df', 'ITEM_b8109a92da9a', 'ITEM_de541485170a', 'ITEM_e16208509f24']",True
TERM_61cc6a2b,ocak bek takımı,55,14,"['ITEM_5d04cb2a77bb', 'ITEM_6875ebac67fb', 'ITEM_6d4547597a92', 'ITEM_741b04ad5830', 'ITEM_847160b4c3f6', 'ITEM_8b16ec659b33', 'ITEM_a430ddd3aed0', 'ITEM_b84f44b2cdd7', 'ITEM_bfacb64b4931', 'ITEM_db088df40d15', 'ITEM_de04d9df463c', 'ITEM_e10ec8402e10', 'ITEM_e959587c14ec', 'ITEM_ff485facfabf']",True
TERM_621d016e,gözenek,194,44,"['ITEM_00e03b4ff95a', 'ITEM_02f3e3dea3c8', 'ITEM_0e748f09972f', 'ITEM_1168fad1308c', 'ITEM_17d522ce1201', 'ITEM_21c83f508211', 'ITEM_2aa00ec172f3', 'ITEM_2abad5e31d24', 'ITEM_2ce01c70594b', 'ITEM_2ece2c29653d', 'ITEM_36de5a1b5726', 'ITEM_36f58acc3e74', 'ITEM_37437b63449d', 'ITEM_3de8572f22b0', 'ITEM_4856bf9caf0f', 'ITEM_4cfd7962110b', 'ITEM_5077ab9e7651', 'ITEM_530ec3f454aa', 'ITEM_56a8d20eae31', 'ITEM_5f6cfa235bd8', 'ITEM_7cc718ab9299', 'ITEM_7f0584bbb2a1', 'ITEM_8b7a8dfdc3bf', 'ITEM_9c339f4c712a', 'ITEM_9df8b83118f8', 'ITEM_a022a23dca63', 'ITEM_a092649cc3e8', 'ITEM_a993268882c1', 'ITEM_b36cb0df58ca', 'ITEM_b3ecb317bc67', 'ITEM_bf9f118984f3', 'ITEM_bfa0b2376f75', 'ITEM_c04e07df1a6b', 'ITEM_c1494bd38e67', 'ITEM_c2286716c886', 'ITEM_c3754994dd14', 'ITEM_c6aeb9dab1e7', 'ITEM_cee6045bf8fb', 'ITEM_d11e30d5d015', 'ITEM_d3a8e79b59ba', 'ITEM_dbfc899dc6bf', 'ITEM_e95a28094959', 'ITEM_f36ac35efd3d', 'ITEM_fb4f4684d6de']",True
TERM_62223484,ahşap banyo düzenleyici,26,5,"['ITEM_26236d1cc460', 'ITEM_2b68dca03ae3', 'ITEM_876e2bc84ca3', 'ITEM_95aa57c4e125', 'ITEM_a5d24d8a55e4']",True
TERM_6240e743,kısa kazak,13,4,"['ITEM_212ff80a9cf1', 'ITEM_6aeee18b452f', 'ITEM_89e1e0f16b70', 'ITEM_c5e3ba73b69b']",True
TERM_624612e2,viko priz,85,20,"['ITEM_083230590a16', 'ITEM_1385d1011bb4', 'ITEM_192963408228', 'ITEM_2f94f1b98338', 'ITEM_35c492e09d38', 'ITEM_36e4d5e9c03c', 'ITEM_613c02ab65f5', 'ITEM_6443a87e4468', 'ITEM_6b4b1a38ecc7', 'ITEM_777b6203bfd9', 'ITEM_8432713843eb', 'ITEM_848b5155f471', 'ITEM_9173c6308e41', 'ITEM_9512aea25cd2', 'ITEM_9e475883623b', 'ITEM_a24344eb1ca1', 'ITEM_b78ddd302ea7', 'ITEM_d7ea54194cf0', 'ITEM_dda24fca1dbd', 'ITEM_dfffd4e84a06']",True
TERM_6299cffa,freddy,26,6,"['ITEM_1cbac40e05a4', 'ITEM_24b606d94e21', 'ITEM_35fe1e0513ff', 'ITEM_37fec381e3a6', 'ITEM_4b297a77a94d', 'ITEM_820dfcd44e0f']",True
TERM_62a1c439,ö harfi kolye,13,4,"['ITEM_71c110229ec5', 'ITEM_7598d7ad0748', 'ITEM_b2db5356ba26', 'ITEM_f86ebd92f33a']",True
TERM_62cf4ff0,yoyko spin 360 bebek arabası,3,1,['ITEM_55ecff5a148c'],True
TERM_63119781,3m yapıştırıcı ve bant,37,9,"['ITEM_0364b705eaf9', 'ITEM_18d1563fb2bc', 'ITEM_9351d922b309', 'ITEM_9aa07afa35f7', 'ITEM_a711ec922b3c', 'ITEM_cae5d0f622e9', 'ITEM_db1338f2c87c', 'ITEM_ddaf243119ff', 'ITEM_fb85c23626cb']",True
TERM_6331588a,oyuncu dizüstü bilgisayarı,421,97,"['ITEM_017ad27573d4', 'ITEM_02aeef7a8905', 'ITEM_02c244b80f08', 'ITEM_0b8d2baeccd0', 'ITEM_0c2942a5b488', 'ITEM_0e5206afcc1a', 'ITEM_0eaab062967e', 'ITEM_0ec01d2927be', 'ITEM_1b6a43efaf30', 'ITEM_1c5a692e7b2c', 'ITEM_224403810a02', 'ITEM_2357a402d7fc', 'ITEM_258b26b627dc', 'ITEM_2708d9fcc780', 'ITEM_27d03d0765d4', 'ITEM_2a22df825890', 'ITEM_2b4083e0a335', 'ITEM_2cf24edb6c2e', 'ITEM_2d23d5dea6e0', 'ITEM_31711fc8cb8f', 'ITEM_32e86674e30d', 'ITEM_34a7118bb989', 'ITEM_3500e4d7d06a', 'ITEM_350c5e79963a', 'ITEM_395044070063', 'ITEM_41a85b15dc30', 'ITEM_4ccb29d14497', 'ITEM_55b01f78e1a2', 'ITEM_5ac7d277d4f8', 'ITEM_5b3812b3c606', 'ITEM_5d188cf0747c', 'ITEM_5d4065c7171b', 'ITEM_5dea10314525', 'ITEM_60ce419cc316', 'ITEM_6522d7c7c936', 'ITEM_6a0a5ffdbc80', 'ITEM_6f7e893b9886', 'ITEM_702d195504ef', 'ITEM_70497eb24769', 'ITEM_712b067979bf', 'ITEM_71c2a6e1a96b', 'ITEM_747da9246d19', 'ITEM_756b7cd08cd8', 'ITEM_77d94e401c58', 'ITEM_7b5331ceb2f3', 'ITEM_7ee1ebe7aa5d', 'ITEM_7f7b4bad6e05', 'ITEM_842ffefdbcdc', 'ITEM_8462d5e29992', 'ITEM_85e23ff408c0', 'ITEM_8a69c60fc90b', 'ITEM_8a8df6d62e92', 'ITEM_8e29afbdda6d', 'ITEM_8e727e72f1fd', 'ITEM_90aa0b1e4f71', 'ITEM_9374d98b8299', 'ITEM_9691e9d5dd2c', 'ITEM_9853d9c7007b', 'ITEM_9aee03d03f57', 'ITEM_a2cc7c30a25c', 'ITEM_aee6fc5b3a2d', 'ITEM_b1c84ea750ef', 'ITEM_b3483d822c1b', 'ITEM_b5fdfd4ec3af', 'ITEM_b7376b68f262', 'ITEM_bc25a25d641e', 'ITEM_c1d2637d0106', 'ITEM_c450fcb45cf5', 'ITEM_c9cc7270feff', 'ITEM_c9cf7b739dc4', 'ITEM_cbcf1e984726', 'ITEM_cc3d5c7c1124', 'ITEM_ce3f818ac90c', 'ITEM_d07eed037b82', 'ITEM_d39b929e6f62', 'ITEM_d4af93e4618a', 'ITEM_d5cd54ca38f8', 'ITEM_d6d73e0905e5', 'ITEM_d80161c1f03e', 'ITEM_d8022a75ee4f', 'ITEM_d8b36699ef6b', 'ITEM_df5939924639', 'ITEM_dfeddbeca999', 'ITEM_e267e34c2343', 'ITEM_e2bc08a79ec3', 'ITEM_e63d70056733', 'ITEM_e6bc25493896', 'ITEM_e71f0e01ab8a', 'ITEM_e7a0765b4788', 'ITEM_ebd32e740e46', 'ITEM_ebe02c7c2ec9', 'ITEM_ef609148db58', 'ITEM_f001422bf763', 'ITEM_f0354464ac31', 'ITEM_f8919e579ec3', 'ITEM_fb28af97a684', 'ITEM_fc5a36ae3b90']",True
TERM_63372f46,dolap işığı,25,6,"['ITEM_6878bd12efa8', 'ITEM_6b764d654fd9', 'ITEM_834c03f56ae4', 'ITEM_c7ea3a1fa8f0', 'ITEM_d8b88f11345f', 'ITEM_f845502a170b']",True
TERM_63379e61,mor kazak,52,13,"['ITEM_211d0c7e09c3', 'ITEM_2b3d8e6fd93d', 'ITEM_565f995746cf', 'ITEM_6642e81920f7', 'ITEM_717ab264cdf9', 'ITEM_7abb97902327', 'ITEM_7f3b6ddcf359', 'ITEM_88c163b8bc46', 'ITEM_8b6c9580aacf', 'ITEM_9c2456e23052', 'ITEM_c06516385b4c', 'ITEM_ed7178482bf7', 'ITEM_f99ee01b2ae4']",True
TERM_63f932bd,bohem kulp,4,1,['ITEM_3a426caed324'],True
TERM_63fbea97,tencere seti,634,150,"['ITEM_01c9c0a5265c', 'ITEM_01dfdb144b5f', 'ITEM_0494196900dd', 'ITEM_07bacf883f67', 'ITEM_083a28c6fb71', 'ITEM_08d8edcdc8d5', 'ITEM_0a3245701a4e', 'ITEM_0a37814a093a', 'ITEM_0f27be845634', 'ITEM_11fb54bcdb13', 'ITEM_13689cb14982', 'ITEM_19afe19c12ef', 'ITEM_1bfd16c96edb', 'ITEM_20b1a3f2862d', 'ITEM_211d75c9a7b1', 'ITEM_21976fe9089f', 'ITEM_2397dce07226', 'ITEM_251b5dc7149c', 'ITEM_261bc8b6f3a1', 'ITEM_281a0b2f905a', 'ITEM_2876f3d0bf15', 'ITEM_28968f925074', 'ITEM_29f0aaedf4a5', 'ITEM_2be6fbda7a15', 'ITEM_2c0c08f5cf19', 'ITEM_2e73d95648b5', 'ITEM_2ed68d68faff', 'ITEM_2fcdf3a5ce5d', 'ITEM_2fd67b3171ef', 'ITEM_319496e95aad', 'ITEM_331fcf4a06cf', 'ITEM_33957c5bc793', 'ITEM_3611d96f10ca', 'ITEM_36bb14f8bb0c', 'ITEM_3a1c8c56f5cf', 'ITEM_3b0a7e7d8366', 'ITEM_3c70806d9698', 'ITEM_4178caad8b55', 'ITEM_423a8ef06eaa', 'ITEM_442125a6fdfa', 'ITEM_457e7ddc403a', 'ITEM_45bb1f17da71', 'ITEM_46c80c13db1e', 'ITEM_480e2504e291', 'ITEM_48a582d9c8d4', 'ITEM_4a06f7e9e336', 'ITEM_4a1b8d806870', 'ITEM_4a268e26c928', 'ITEM_4c6fe904fb20', 'ITEM_4db9aee312d4', 'ITEM_4ee68523a7be', 'ITEM_514d58e95016', 'ITEM_51ed326c950a', 'ITEM_52d22814d202', 'ITEM_5354956c22c8', 'ITEM_54710f4463d6', 'ITEM_56bebcd91d11', 'ITEM_5b75138faf9e', 'ITEM_5b7ebe646519', 'ITEM_5b89479b15f4', 'ITEM_5c904bf12493', 'ITEM_5cd84952417c', 'ITEM_61661778514c', 'ITEM_61c000f7e7d5', 'ITEM_61fcbf09de73', 'ITEM_64ae6e28d52e', 'ITEM_67a4324c953a', 'ITEM_67cafdfb5e3f', 'ITEM_6b51cbb6773a', 'ITEM_6c5896956f3c', 'ITEM_6cbab043a0e6', 'ITEM_6f3a23c2fc25', 'ITEM_6f4754547a2b', 'ITEM_73c95f99b150', 'ITEM_762ec14a0250', 'ITEM_76a6df154668', 'ITEM_7713ebbc8a26', 'ITEM_7a3eceed9fae', 'ITEM_7c0f0471ad3a', 'ITEM_7c4b4996f63c', 'ITEM_7d4254004bd7', 'ITEM_803ce2666034', 'ITEM_812941360718', 'ITEM_834779dc732d', 'ITEM_84fa438a6d0b', 'ITEM_854d8364b162', 'ITEM_86800c230206', 'ITEM_87696ca7f1c4', 'ITEM_8a828bbdccfb', 'ITEM_8d8f92f47eef', 'ITEM_8f4790f6d805', 'ITEM_8f534b4e5942', 'ITEM_8f832a27492b', 'ITEM_8fb7cca2ff66', 'ITEM_91b5b8949a65', 'ITEM_923d0a436532', 'ITEM_92c1ee660087', 'ITEM_94667da24674', 'ITEM_9611b73a94c2', 'ITEM_97483dd4dc94', 'ITEM_a0c122272693', 'ITEM_a649d39d23f4', 'ITEM_a7abd5d2a71f', 'ITEM_aab0c5aef0ca', 'ITEM_ab270b5c1bf2', 'ITEM_ab79035b4608', 'ITEM_ad09a5fd30e5', 'ITEM_adad209022d8', 'ITEM_ae4f60e2f4db', 'ITEM_b099fb616b77', 'ITEM_b484c57ea2d3', 'ITEM_b4fd9e5181cd', 'ITEM_b5e64f825bb9', 'ITEM_b74ae1ee25b8', 'ITEM_b834fd72a609', 'ITEM_b96e6ef1be16', 'ITEM_bb9743297457', 'ITEM_bbc6d96ff255', 'ITEM_c05f98ac17cb', 'ITEM_c0a17a30a94c', 'ITEM_c194ffc1ea6e', 'ITEM_c34b32be1516', 'ITEM_c3d01616f2c7', 'ITEM_c420ac0134bc', 'ITEM_c8e5311ab9a3', 'ITEM_c993b6a19231', 'ITEM_c9a309a61ad5', 'ITEM_cafc77fd66d6', 'ITEM_cbfbced61210', 'ITEM_cf9b53569a12', 'ITEM_cfcfe4279b66', 'ITEM_d183baa2d4bb', 'ITEM_d24baf29e974', 'ITEM_d5e5e7bc0fb9', 'ITEM_d8a3f3008ddb', 'ITEM_d91b79cc6f58', 'ITEM_db5830eb9e1d', 'ITEM_db7c9ae9079d', 'ITEM_debfa7a54f4f', 'ITEM_dfd8fbe162d4', 'ITEM_e413b94bb0e4', 'ITEM_e68a8d157dbe', 'ITEM_e80aa71dc243', 'ITEM_e81789451430', 'ITEM_e8cb01afe095', 'ITEM_ebfaaf4f8ca4', 'ITEM_eeb2eb320881', 'ITEM_f0d3f5526f59', 'ITEM_f1c69ac0f7bc', 'ITEM_f967f93e5b16']",True
TERM_64bd94f1,beyaz bisiklet yaka tişört,18,5,"['ITEM_203adea09ca0', 'ITEM_2d4de0357a46', 'ITEM_3f5d1911239d', 'ITEM_7d0c528e782c', 'ITEM_cc3d4940fd7a']",True
TERM_64e4252b,acon parfüm,45,11,"['ITEM_0cd682ba3491', 'ITEM_25a5a78fef4a', 'ITEM_4cda93824b40', 'ITEM_6b258b25fd68', 'ITEM_71693a258e2c', 'ITEM_73b0ee2c392b', 'ITEM_8db96a2c4c9a', 'ITEM_b0182873f216', 'ITEM_b3a5cc6bdfea', 'ITEM_ebea7aaf588f', 'ITEM_ed90a25ee7b1']",True
TERM_651c2398,24bottles,19,5,"['ITEM_3f847357130e', 'ITEM_7e7dbc1ffcf0', 'ITEM_a7ebeb80405f', 'ITEM_adf848af431b', 'ITEM_ce57da61413d']",True
TERM_65d2f05f,tupperware sebzelik,80,20,"['ITEM_00d585979b84', 'ITEM_030e1fa2f68a', 'ITEM_11e76cf9470b', 'ITEM_1fa852486fb5', 'ITEM_2551106d3525', 'ITEM_293a072e1734', 'ITEM_2d905055a01c', 'ITEM_3c72f8ac441d', 'ITEM_4050482c731c', 'ITEM_54daab8ae3bb', 'ITEM_6c643533b955', 'ITEM_74df043824b7', 'ITEM_939236010071', 'ITEM_9b2bad926f67', 'ITEM_b5885c6f6fa4', 'ITEM_c452e4066c76', 'ITEM_c970b01b4802', 'ITEM_ca2b4739c415', 'ITEM_d447ace05b3f', 'ITEM_f30efc8867bc']",True
TERM_6618d527,puantiye etek,3,1,['ITEM_2dacd083a3f3'],True
