item_id,title,category,brand,gender,age_group,attributes
ITEM_f2c4a305a335,"apple iphone 12 pro siyah silikon kılıf - yumuşak, şık ve dayanıklı koruma",elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/kapak & kılıf,bgaksesuar,unknown,unknown,"materyal: silikon, cep telefonu modeli: iphone 16 pro max, renk: siyah, uyumlu marka: apple uyumlu, menşei: tr, color detail: motor8g1"
ITEM_155c7241e0a5,sevgiliye doğum günü hediyesi içi bol çikolatalı ve mini ayıcıklı patlayan pasta,hobi & eğlence/hediyelik ürünler/konsept hediyelik,lenostra,unknown,unknown,renk: çok renkli
ITEM_edb20af6f8d5,vinohydra nemlendirici bakım kremi 60 ml,kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz kremi,caudalie,unknown,unknown,"cilt tipi: tüm cilt tipleri, içerik: hyalüronik asit, spf: korumasız, hacim: 60 ml, tip: kavanoz, kullanma amacı: nemlendirici, form: krem, yaşlanma karşıtı: hayır, menşei: fr, ürün güvenliği bilgisi: tehlikeli değil, refill: hayır"
ITEM_d3cb113fd12b,code 100 suya dayanıklı mutfak banyo zemin mermer mobilya fayans yapışkanlı folyo kaplama,ev & mobilya/ev/ev dekorasyon/yapışkanlı folyo,senavia farkınızı yansıtın,unknown,unknown,"renk: bej, menşei: tr, color detail: parlak"
ITEM_bfac102f4d92,0rb 4435 902/31 56 unisex güneş gözlüğü,aksesuar/gözlük/güneş gözlüğü,ray-ban,kadın,yetişkin,"ekartman: 58, çerçeve renk: çok renkli, cam renk: yeşil, cam materyali: uv400, renk: metalik, çerçeve materyali: plastik, cam tipi: mat, çerçeve formu: dikdörtgen, çerçeve tipi: çerçeveli, desen: düz, menşei: it, özellik: dikdörtgen, color detail: havana"
ITEM_b812b7bfd891,bej blackout stor perde tam karartma yüksek kalite superblackout,ev & mobilya/mobilya/perde/stor perde,perle,unknown,unknown,"tip: klasik stor, renk: bej, materyal: polyester, boyut/ebat: 150 x 200, desen: düz, işık geçirgenliği: blackout, yıkama talimatı: type 4, menşei: tr, color detail: bej"
ITEM_55d1a4960d71,grand court base 2. yeşil erkek sneaker,ayakkabı/spor ayakkabı/sneaker,adidas,erkek,yetişkin,"taban tipi: düz taban, koleksiyon: basic, dış materyal: hakiki deri, bağlama şekli: bağcıklı, renk: yeşil, materyal: dokuma, saya materyali: hakiki deri, astar materyali: hakiki deri, iç taban materyali: hakiki deri, taban materyali: eva, topuk boyu: kısa topuklu (1- 4 cm), persona: cool & comfort, ek özellik: ek özellik mevcut değil, sürdürülebilirlik detayı: hayır, topuk tipi: düz topuklu, materyal bileşeni: 100% pu, ortam: casual/günlük, yıkama talimatı: t101, desen: düz, kumaş tipi: dokuma, ürün detayı: suni deri, menşei: id, kutu durumu: kutulu, sezon: tüm sezonlar, color detail: yeşil-102275618"
ITEM_93c60d734397,elisa masa sandalye takimi mutfak masa sandalye takimi,ev & mobilya/mobilya/mutfak & banyo mobilyası/mutfak mobilyası/mutfak masası takımı,royal,unknown,unknown,"renk: siyah, materyal: suntalam, masa fonksiyonu: sabit, sandalye ve bank sayısı: 4, sandalye rengi: bej, sandalye kumaşı: keten, masa ölçüsü: 120 x 70, garanti süresi: 1 yıl, tema / stil: modern, color detail: siyah"
ITEM_8d9b69f05935,intense blend espresso 1000g (çekirdek veya öğütülmüş seçilebilir),süpermarket/gıda & içecek/kahve/filtre ve çekirdek kahve,bongardi coffee,unknown,unknown,"ağırlık: 1kg, menşei: tr, alerjen uyarıları: kafein"
ITEM_5a09e8f328db,kalp 2-10 yaş 2'li atlet set - standart10-11 yaş,giyim/iç giyim/atlet,civil girls,kadın,çocuk,"kol tipi: askılı, yaka tipi: bisiklet yaka, materyal: tekstil, renk: beyaz, desen: düz, kalıp: regular, kol boyu: askılı, kumaş tipi: örme, ortam: back to school, boy: regular, yıkama talimatı: type 1, menşei: tr, color detail: beyaz"
ITEM_206d9e14ad09,bebe mavi kanguru cepli modal sweatshirt,giyim/tesettür giyim/tesettür sweatshirt,imajbutik,kadın,yetişkin,"materyal: polyester, kumaş tipi: dokuma, kapama şekli: kapamasız, kol tipi: standart kol, kalıp: regular, desen: düz, yaka tipi: kapüşonlu, renk: mavi, ürün detayı: dokuma detaylı, koleksiyon: tesettür giyim, cep: cepsiz, ürün tipi: düz, kol boyu: uzun, ek özellik: ek özellik mevcut değil, dokuma tipi: 2 iplik şardonsuz, boy: standart, ortam: casual/günlük, sürdürülebilirlik detayı: hayır, materyal bileşeni: 100% poliamid, yıkama talimatı: type 1, siluet: basic, kalınlık: orta, sezon: tüm sezonlar, menşei: tr, persona: cool & comfort, color detail: bebe mavi"
ITEM_8f0c310b2d32,dinozor figürlü welsoft peluş detayli erkek bebek sweatshirt,giyim/üst giyim/sweatshirt,bebemasya,erkek,bebek,"kol tipi: uzun kol, kutu durumu: kutu yok, desen: baskılı, kalıp: regular, yaka tipi: bebe yaka, kumaş tipi: peluş, renk: bej, materyal: pamuk, cep: cepsiz, ürün detayı: peluş detaylı, kol boyu: uzun, koleksiyon: sportswear, paket içeriği: tekli, ortam: sportswear, boy: standart, siluet: regular, dokuma tipi: peluş, sürdürülebilirlik detayı: organik, materyal bileşeni: 100% organik pamuk, yıkama talimatı: type 1, parça sayısı: 1, color detail: bej"
ITEM_95bfcc8234fd,gofrik sütlü 24g 24'lü,süpermarket/gıda & içecek/atıştırmalık/gofret,kahve dünyası,unknown,unknown,unknown
ITEM_73b16f8b9d1c,u şekli bebek diş fırçası pembe renk (2-6 yaş),süpermarket/anne ve bebek bakım/bebek bakım ve kozmetik/bebek diş fırçası,mas lord,unknown,unknown,unknown
ITEM_ddbd79bf952a,apple iphone 13 pro max kamera çıkıntılı metal çerçeveli hassas buton tasarımlı pastel renkli kapak,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/kapak & kılıf,nezih case,unknown,unknown,"materyal: silikon, cep telefonu modeli: iphone 13 pro max, renk: çok renkli, uyumlu marka: apple uyumlu, menşei: cn, color detail: lacivert"
ITEM_a413d4157da9,salcano tiger speed 125 uyumlu motosiklet brandası,otomobil & motosiklet/motosiklet/motosiklet aksesuarları/motosiklet branda,autoen,unknown,unknown,"diğer özellikler: su geçirmez dayanıklı, menşei: tr, yıkama talimatı: type 0"
ITEM_e529ee954b5f,siyah bal kabağı baskılı tül etekli kız çocuk elbise - sandra,giyim/elbise,le mabelle,kadın,çocuk,"kumaş tipi: örme, materyal: tül, kol tipi: uzun kol, desen: baskılı, renk: siyah, kalıp: regular, yaka tipi: bisiklet yaka, kapama şekli: kapamasız, kol boyu: uzun, ürün detayı: astarlı, cep: cepsiz, koleksiyon: halloween, kalınlık: orta, astar durumu: astarlı, boy: kısa, persona: young, siluet: eteği fırfırlı, ortam: casual/günlük, dokuma tipi: tül, ek özellik: ek özellik mevcut değil, kemer/kuşak durumu: kemersiz, sürdürülebilirlik detayı: hayır, materyal bileşeni: 100% polyester, yıkama talimatı: type 1, paket içeriği: tekli, kap: kapsız, sezon: kış, menşei: tr, kutu durumu: kutu yok, color detail: siyah"
ITEM_f8375267dffb,"kendinden yapışkanlı şerit pleksi ayna 2,3cm*244cm (1 adet)",ev & mobilya/ev/ev dekorasyon/ayna,dekonil,unknown,unknown,"materyal: plastik, renk: altın, parça sayısı: 1 parça, şekil: dikdörtgen, çeşit: parçalı ayna, menşei: tr, özellik: dikdörtgen, color detail: altin"
ITEM_6c1b6677eaa0,erkek kol saati bg.1.10297.5,aksesuar/saat,bigotti,erkek,yetişkin,"kasa çapı: 45 mm, kasa renk: altın, kasa materyali: çelik, kordon renk: altın, kordon materyali: çelik, su geçirmezlik: 3 atm, ek özellik: su geçirmez, cam tipi: cam, mekanizma: quartz, cam şekli: düz, garanti süresi: 2 yıl, materyal bileşeni: çelik, renk: altın, menşei: ch, bakım talimatları (genel): nemli bir bezle silin., batarya türü: diğer, batarya boyutu: uygulanabilir değil, özellik: suya dayanıklı, kadran renk: gri, color detail: altın"
ITEM_abc368937499,elenora 4'lü krom avize,ev & mobilya/mobilya/elektrik & aydınlatma/avize,lucea,unknown,unknown,"materyal: krom, model: eskitme, duy tipi: e14, ampül başlık sayısı: 1, renk: bej, yükseklik: 165 - 180 cm, kullanım alanı: salon / oturma odası, menşei: tr, color detail: krom"
ITEM_67167f2c1c17,formula 1 polar kar maskesi bll4977,aksesuar/atkı & bere & eldiven/bere,fanze,unisex,yetişkin,"materyal: polar, renk: haki, desen: baskılı, kumaş tipi: örme, yıkama talimatı: type 1, yaş: tüm yaş grupları, kutu durumu: kutu yok, color detail: haki"
ITEM_d5d07eefabb7,"iphone 12 mini uyumlu baskılı, mat siyah renk, yumuşak silikon, koruyucu, şok emici kapak, kılıf",elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/kapak & kılıf,aksel kılıf,unknown,unknown,"materyal: silikon, cep telefonu modeli: iphone 12 mini, renk: siyah, uyumlu marka: apple uyumlu, menşei: tr, color detail: ayıcık17"
ITEM_f6351d4c75e1,erkek çocuk standart paça keten karışımlı pantolon d7688a825sp,giyim/alt giyim/pantolon,defacto,erkek,çocuk,"materyal: keten, kumaş tipi: dokuma, paça tipi: boru paça, bel: normal bel, desen: düz, renk: gri, koleksiyon: keten, astar durumu: astarsız, boy: regular, siluet: relaxed, ortam: günlük, kalıp: regular, dokuma tipi: keten karışımlı, kemer/kuşak durumu: kemersiz, sürdürülebilirlik detayı: hayır, materyal bileşeni: 97% pamuk, 3% keten, yıkama talimatı: t44, sezon: yaz, menşei: tr, kutu durumu: kutu yok, color detail: antrasit-ar161"
ITEM_421a8d190551,seul kadın cüzdan - bozuk para bölmeli - yumuşak deri,aksesuar/çanta/cüzdan,crew leather,kadın,genç,"boyut: küçük boy, materyal: suni deri, tip: yatay, renk: siyah, ortam: casual/günlük, yıkama talimatı: type 4, desen: düz, deri kalitesi: imitasyon deri, kumaş tipi: belirtilmemiş, koleksiyon: basic, sürdürülebilirlik detayı: hayır, paket içeriği: 1'li, yaş: tüm yaş grupları, color detail: siyah"
ITEM_cf01a9d01be4,kargo cepli cep kapağı level up baskılı erkek çocuk eşofman altı,giyim/alt giyim/eşofman/eşofman altı,mışıl kids,erkek,çocuk,"kumaş özellik: ter tutmayan, kalıp: kargo, paça tipi: lastikli paça, paça boyu: uzun, materyal: pamuk, renk: çok renkli, bel: belirtilmemiş, cep: kargo cepli, desen: baskılı, ürün tipi: baskılı, boy: regular, ortam: günlük, siluet: kargo, kumaş tipi: örme, dokuma tipi: 2 iplik, sürdürülebilirlik detayı: hayır, yıkama talimatı: type 1, menşei: tr, kutu durumu: kutu yok, color detail: füme"
ITEM_9e01b33f76ee,yüksek kalite süet ceket ekru,giyim/dış giyim/ceket & yelek/ceket,riesgo,erkek,yetişkin,"kol tipi: uzun kol, kalıp: belirtilmemiş, yaka tipi: gömlek yaka, materyal: süet, kumaş tipi: belirtilmemiş, renk: çok renkli, kol boyu: uzun, boy: normal boy, dokuma tipi: süet, ürün tipi: baskılı, yıkama talimatı: type 2, menşei: tr, color detail: ekru"
ITEM_419bd609c122,harry potter seti 7 kitap takım,kitap/roman ve edebiyat/roman,yapı kredi yayınları,unknown,yetişkin,"boyut: normal boy, sayfa sayısı: 1000+, yazar: j. k. rowling, roman türü: bilim kurgu & fantastik, basım yılı: 2022, setli/tekil: setli ürün, menşei: tr, cilt bilgisi: ciltsiz"
ITEM_396a4794b6a2,kovalı kuzine büyük fırınlı soba,bahçe & elektrikli el aletleri/bahçe/mangal & barbekü/kuzine ve soba,cemre,unknown,unknown,bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.
ITEM_c861ca0a9acf,15x18 kilitli buzdolabi poşeti / kina çerez kuruyemiş /kilitli torba / çit çit poşet / 500 adet,süpermarket/ev bakım ve temizlik/poşet,zipp plast,unknown,unknown,"paket içeriği: 500'lü, ebat: orta, menşei: tr, bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz."
ITEM_9c198c279add,kurdele şeklinde gold nakışlı bordo kırmızı kumaş kokteyl peçetesi 1 adet,ev & mobilya/ev/sofra & mutfak/sofra/peçetelik,decofav,unknown,unknown,"boyut/ebat: 15 x 15, renk: çok renkli, materyal: kumaş, menşei: tr, bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz., color detail: renkli"
ITEM_f3eeb339e7c9,sakal ense çizim lazer epilasyon öncesi tüy alma tıraş makinesi unisex one size 071,elektronik/kişisel bakım aletleri/tıraş makinesi,janva,unknown,unknown,"tip: şarjlı, tıraş bölgesi: sakal, renk: gümüş, garanti tipi: ithalatçı garantili, kullanım: kuru, otomatik kapanma: yok, şarjlı kullanım süresi: 1-2 saat, garanti süresi: 2 yıl, başlık sayısı: 1 - 3, burun ve kulak temizleme başlığı: yok, özellik: kablosuz, color detail: gümüş gri"
ITEM_fd75ea1b5f47,sosluk metal gold 12 cm,ev & mobilya/ev/ev dekorasyon/dekoratif tabak & kase,mien home,unknown,unknown,"renk: çok renkli, parça sayısı: 1, şekil: oval, materyal: metal, tema / stil: avangard, menşei: cn, color detail: çok renkli"
ITEM_541237c7d619,leopar desenli lastikli çarşaf seti - tek/ çift/ battal boy,ev & mobilya/ev/ev tekstili/yatak odası tekstili/çarşaf&çarşaf takımı/çift kişilik çarşaf takımı,lorien,unknown,unknown,"materyal: pamuk polyester, paket içeriği: 2'li, çarşaf türü: lastikli, renk: kahverengi, beden: çift kişilik, desen: geometrik, özellik: hava geçirgen, materyal bileşeni: 70% pamuk, 30% polyester, yıkama talimatı: type 1, menşei: tr, color detail: leopar"
ITEM_06a006cdc289,"cam pipet - tekli | şeffaf, dayanıklı, bulaşık makinesinde yıkanabilir | çevre dostu cam pipet",hobi & eğlence/parti malzemeleri/pipet,çelikonline,unknown,unknown,"renk: beyaz, menşei: tr, materyal: cam, color detail: beyaz"
ITEM_4f9642b1e7e0,erkek lacivert comfort fit rahat kesim pamuklu çizgili bisiklet yaka tişört,giyim/üst giyim/t-shirt,ac&co / altınyıldız classics,erkek,yetişkin,"desen: çizgili, kalıp: regular, yaka tipi: bisiklet yaka, materyal: pamuklu, kumaş tipi: örme, kol tipi: kısa kol, renk: lacivert, cep: cepsiz, ürün detayı: cep detaylı, kol boyu: kısa, boy: regular, ortam: günlük, sürdürülebilirlik detayı: hayır, dokuma tipi: tül, siluet: basic, materyal bileşeni: 76% pamuk, 22% polyester, 2% elastan, yıkama talimatı: type 1, sezon: yaz, menşei: tr, kutu durumu: kutu yok, color detail: lacivert"
ITEM_9b6cd28d2cfc,uzun kollu oversize gömlek pembe,giyim/üst giyim/gömlek,raneel kazançlı alışveriş,kadın,yetişkin,"desen: renkli, kalıp: belirtilmemiş, yaka tipi: dik yaka, kumaş tipi: belirtilmemiş, kol tipi: uzun kol, renk: çok renkli, materyal: viskon, kol boyu: uzun, boy: belirtilmemiş, ortam: casual/günlük, yıkama talimatı: type 1, menşei: tr, kutu durumu: kutu yok, color detail: düz"
ITEM_9ad141f5a54f,muşamba ahşap desenli 1m x 3m pvc zemin kaplama yer döşemesi gözlü,banyo yapı & hırdavat/hırdavat/seramik ve yer döşemesi,vizyon,unknown,unknown,unknown
ITEM_1f00cf2f1d52,motorola moto watch 100 kordon silikon mıknatıslı ayarlanabilir hs19 kırmızı,elektronik/elektronik aksesuarlar/giyilebilir teknoloji aksesuarları/akıllı saat aksesuarları/akıllı saat kordon,gpack,unknown,unknown,"renk: kırmızı, materyal: silikon, uyumlu marka: belirtilmemiş, uyumlu model: belirtilmemiş, menşei: cn, color detail: kırmızı"
ITEM_a809a670500f,camila çalışma masası,ev & mobilya/mobilya/çalışma odası/çalışma masası,fuho,unknown,unknown,"materyal: suntalam, renk: kahverengi, yükseklik: 107 cm, genişlik: 120 cm, derinlik: 120 cm, stil: iskandinav, tema / stil: modern, menşei: tr, özellik: raflı, color detail: safir meşe-açık beton"
ITEM_241c048af7be,klasik limon kolonyası yedek şişe 1 lt x 12 adet,kozmetik & kişisel bakım/parfüm ve deodorant/kolonya,eyüp sabri tuncer,unknown,unknown,"hacim: 1 l, form: dökme, menşei: tr, ürün güvenliği bilgisi: tehlikeli değil"
ITEM_8e1fe77424c0,kız çocuk siyah taşlı triko etek d1389a824wn,giyim/alt giyim/etek,defacto,kadın,çocuk,"materyal: kumaş, kutu durumu: kutu yok, kumaş tipi: dokuma, desen: yılbaşı, renk: siyah, ürün tipi: düz, cep: cepsiz, astar durumu: astarsız, boy: midi, siluet: basic, ortam: günlük, kalıp: yırtmaçlı, sürdürülebilirlik detayı: hayır, kemer/kuşak durumu: kemersiz, bel: düşük bel, materyal bileşeni: 100% akrilik, yıkama talimatı: t09, menşei: tr, color detail: siyah-bk27"
ITEM_4630200a7284,watch ultra 2 gps + cellular 49mm natürel titanyum kasa + natürel titanyum milano loop - l,elektronik/giyilebilir teknoloji/akıllı saat,apple,unknown,unknown,"sim kart uyumu: var, nabız sensörü: var, uyku takibi: var, garanti tipi: apple türkiye garantili, renk: gri, kasa renk: gri, kordon renk: gümüş, batarya kapasitesi aralığı: 500-600 mah, adımsayar: var, gps: var, suya/toza dayanıklılık: var, titreşim: var, sesli görüşme: var, garanti süresi: 2 yıl, kordon materyali: titanyum, kasa çapı: 49 mm, color detail: gri"
ITEM_941958a0804e,kadın şık taş detaylı astarlı kapitone midi yelek,giyim/dış giyim/ceket & yelek/yelek,molly nelly,kadın,genç,"kalıp: regular, materyal: elyaf, renk: siyah, yaka tipi: kruvaze, cep: çift cepli, ürün tipi: düz, desen: düz, ürün detayı: taş baskı, koleksiyon: young, kalınlık: orta, astar durumu: astarlı, kumaş tipi: dokuma, boy: midi, siluet: kruvaze, ortam: business, kol boyu: kolsuz, kol tipi: standart kol, dolgu tekniği: elyaflı, ek özellik: rüzgar geçirmez, persona: young, dolgu materyali: polyester, kapama şekli: çıt çıt, kemer/kuşak durumu: kuşaklı, sürdürülebilirlik detayı: hayır, materyal bileşeni: 100% polyester, dokuma tipi: kapitone, yıkama talimatı: sadece kuru temizleme, sezon: tüm sezonlar, menşei: tr, kutu durumu: kutu yok, color detail: siyah"
ITEM_27e37f1b626e,colourist el ve yüz havlusu 50x90 cm,ev & mobilya/ev/banyo/banyo tekstili/havlu,özdilek,unknown,unknown,"setli/tekil: tekil ürün, materyal: pamuklu, parça sayısı: 1 parça, boyut/ebat: 50 x 90, renk: yeşil, havlu tipi: el havlusu, desen: düz, materyal bileşeni: 100% pamuk, yıkama talimatı: type 1, kutu durumu: kutu yok, menşei: tr, color detail: yeşil"
ITEM_2ce2158d0976,th1542/s r80t4 güneş gözlüğü,aksesuar/gözlük/güneş gözlüğü,tommy hilfiger,erkek,yetişkin,"çerçeve renk: füme, cam renk: aynalı, cam materyali: uv400, renk: gri, çerçeve materyali: metal, cam tipi: mat, çerçeve formu: dikdörtgen, çerçeve tipi: çerçeveli, desen: düz, özellik: aynalı, color detail: füme"
