category,rows,positive_rate,precision,recall,f1
hobi & eğlence/tütün & tütün aksesuarları/nargile & nargile aksesuarları/nargile,2.0,0.0,0.0,0.0,0.0
aksesuar/diğer aksesuar/peruk,2.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/yağ ve sos/sos/sirke ve nar ekşisi,2.0,0.0,0.0,0.0,0.0
hobi & eğlence/parti malzemeleri/parti peçetesi,2.0,0.0,0.0,0.0,0.0
aksesuar/çanta/plaj çantası,2.0,0.0,0.0,0.0,0.0
hobi & eğlence/parti malzemeleri/konfeti,2.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/mangal & barbekü/mangal aksesuarları,2.0,0.5,1.0,1.0,1.0
hobi & eğlence/parti malzemeleri/doğum günü yazıları,2.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/çim biçme makinesi,2.0,0.5,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/cep telefonu yedek parçaları/telefon ekranı,2.0,1.0,1.0,1.0,1.0
"kitap/eğitim/akademik/araştırma ,tarih & siyaset/güncel - genel konular",2.0,0.5,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe sulama/hortum bağlantısı,2.0,0.0,0.0,0.0,0.0
"kitap/çizgi roman, dergi ve gazete/manga",2.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/kahvaltılık gevrek,2.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/müsli ve granola,2.0,0.5,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/pekmez,2.0,0.5,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/pilates & yoga/pilates malzemeleri/direnç lastiği,2.0,0.5,1.0,1.0,1.0
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/elektrikli testere,2.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/süt,2.0,1.0,1.0,1.0,1.0
süpermarket/gıda & içecek/süt ve kahvaltılık/tahin,2.0,0.0,0.0,0.0,0.0
"kitap/hobi, sanat, akademik/hobi/bulmaca kitabı",2.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/akıllı takip cihazı,2.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/medikal ekipman/sağlık ölçüm cihazı/ateş ölçer,2.0,0.5,1.0,1.0,1.0
spor & outdoor/ekipman & aksesuar/av & balıkçılık/hazır olta takımı,2.0,0.5,0.0,0.0,0.0
"kitap/eğitim/akademik/araştırma ,tarih & siyaset/tarih",2.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/kamp mutfak ürünleri/kamp yemek seti,2.0,0.0,0.0,0.0,0.0
süpermarket/anne ve bebek bakım/bebek beslenme ve emzirme/bebek maması/devam sütü,1.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kayak & snowboard/snowboard/snowboard ekipmanı,1.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/yaprak toplama üfleme makinesi,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/çocuk gereçleri/portbebe & kanguru,1.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/bahçe makine yağı,1.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/tenis/tenis malzemesi,1.0,1.0,0.0,0.0,0.0
süpermarket/anne ve bebek bakım/bebek sağlık ürünleri/bebek temizleme pamuğu,1.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/spor bileklik,1.0,0.0,0.0,0.0,0.0
ayakkabı/günlük ayakkabı/espadril,1.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/okçuluk sporu/okçu aksesuarları/hazır oklar,1.0,0.0,0.0,0.0,0.0
süpermarket/anne ve bebek bakım/bebek bakım ve kozmetik/bebek diş fırçası,1.0,1.0,1.0,1.0,1.0
spor & outdoor/ekipman & aksesuar/okçuluk,1.0,0.0,0.0,0.0,0.0
ayakkabı/diğer ayakkabı ürünleri/ayakkabı kalıbı,1.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/hayvancılık makineleri,1.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/su motoru ve pompa,1.0,1.0,1.0,1.0,1.0
spor & outdoor/ekipman & aksesuar/kamp/şişme mat & yastık,1.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/çadır ve çadır aksesuarları/çadır uyku tulumu,1.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/toprak burgu makinesi,1.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/outdoor aksesuarı,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/yatak odası/yatak pedi & şiltesi,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/kuru bakliyat/diğer kuru bakliyat,1.0,1.0,1.0,1.0,1.0
süpermarket/anne ve bebek bakım/bebek temizlik/biberon emzik temizleyici,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/çay/bitki çayı/papatya çayı,1.0,1.0,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/kedi sağlık ürünü,1.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/kedi kıyafeti,1.0,1.0,0.0,0.0,0.0
aksesuar/takı & mücevher/charm taşıyıcı,1.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/küpe/inci küpe,1.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/evcil hayvan ürünleri/tüy toplama ürünü,1.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/kıkırdak küpe/gümüş kıkırdak küpe,1.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/akvaryum ürünleri/akvaryum filtresi,1.0,0.0,0.0,0.0,0.0
süpermarket/kişisel bakım,1.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/set & takım/bijuteri set,1.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/yüzük/altın alyans,1.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/kedi şampuanı,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/yağ ve sos/sos/salça,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/şarküteri/sucuk,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/zeytin/zeytin ezmesi,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/zeytin/siyah zeytin,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/reçel,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/peynir,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/anne bebek ürünleri/emzirme ürünleri/emzirme yastığı,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/bahçe & dış mekan oyuncakları/kaydırak,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/bal,1.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/bilezik,1.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/kemirgen ürünleri/hamster,1.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/bez poşet,1.0,0.0,0.0,0.0,0.0
aksesuar/kravat & kol düğmesi/kravat,1.0,1.0,0.0,0.0,0.0
aksesuar/altın/çeyrek altın,1.0,0.0,0.0,0.0,0.0
aksesuar/atkı & bere & eldiven/boyunluk,1.0,1.0,0.0,0.0,0.0
süpermarket/sağlık/medikal ekipman/ortopedi ürünleri/medikal korse,1.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/maske/siperlik,1.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/masaj aleti/masaj cihazı,1.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/hasta bakım ve hareket destek/hasta yatağı,1.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/hasta bakım ve hareket destek/hasta destek aparatı,1.0,1.0,0.0,0.0,0.0
süpermarket/sağlık/hasta bakım ve hareket destek/hasta bakım kıyafeti,1.0,0.0,0.0,0.0,0.0
aksesuar/diğer aksesuar/yaka iğnesi,1.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/gıda takviyesi ve vitamin/koenzim q10,1.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/kuş ürünleri/kuş kumu,1.0,1.0,1.0,1.0,1.0
süpermarket/sağlık/genel sağlık/yakı ve isıtıcı ped,1.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/genel sağlık/lens ürünleri/lens solüsyonu,1.0,1.0,1.0,1.0,1.0
süpermarket/sağlık/genel sağlık/lens ürünleri/lens kabı,1.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/genel sağlık/ağız ve diş sağlığı,1.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/köpek ürünleri/köpek oyuncağı,1.0,0.0,0.0,0.0,0.0
aksesuar/saç aksesuarı/saç bandı,1.0,1.0,1.0,1.0,1.0
süpermarket/pet shop/köpek ürünleri/köpek kulübesi,1.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/bileklik/kristal bileklik,1.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/kuş ürünleri/kuş tüneği,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/aromalı süt,1.0,1.0,1.0,1.0,1.0
süpermarket/gıda & içecek/kuru gıda/un/mısır unu,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/un/badem unu,1.0,1.0,1.0,1.0,1.0
süpermarket/ev bakım ve temizlik/kağıt ürünleri/yüzey temizlik havlusu,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/atıştırmalık/lokum,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/atıştırmalık/kuruyemiş/leblebi,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/atıştırmalık/kuruyemiş/fındık,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/atıştırmalık/kuruyemiş/diğer kuruyemiş,1.0,1.0,1.0,1.0,1.0
anne & bebek & çocuk/oyuncak/diğer oyuncaklar,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/figür oyuncaklar/hayvan figür oyuncak,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/oyun setleri/meslek seti,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/atıştırmalık/cips,1.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/çamaşır yıkama/çamaşır yan ürün/halı şampuanı,1.0,1.0,1.0,1.0,1.0
süpermarket/ev bakım ve temizlik/kağıt ürünleri/tuvalet kağıdı,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/bahçe & dış mekan oyuncakları/oyun parkı,1.0,1.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/temizlik gereçleri/tüy toplayıcı,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/oyuncak bebek/model bebek,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/scooterlar/scooter,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/scooterlar/scooter aksesuarı,1.0,1.0,1.0,1.0,1.0
anne & bebek & çocuk/çocuk gereçleri/bebek arabası & puset/baston bebek arabası,1.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev temizlik/yüzey temizlik/cam ve parlak yüzey temizleyici,1.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev temizlik/yüzey temizlik/ahşap temizleyici ve parlatıcı,1.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev temizlik/tuvalet temizlik/tuvalet temizleyici,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/çocuk gereçleri/mama sandalyesi & aksesuarları/mama sandalyesi aksesuarı,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/atıştırmalık/sakız,1.0,1.0,0.0,0.0,0.0
süpermarket/gıda & içecek/atıştırmalık/sağlıklı atıştırmalık,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/deniz & plaj malzemeleri/deniz malzemesi,1.0,1.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/bebek & okul öncesi oyuncaklar/uyku arkadaşı,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/tatlı yapım malzemesi/şeker hamuru,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/tatlı yapım malzemesi/gıda aroması,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/maya,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/kuru bakliyat/pirinç,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/baharat/pul biber,1.0,1.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/baharat/nane,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/bahçe & dış mekan oyuncakları/çocuk salıncak,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kahve/tekli poşet kahve,1.0,1.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kahve/kahve kreması ve süt tozu,1.0,1.0,1.0,1.0,1.0
anne & bebek & çocuk/oyuncak/bebek & okul öncesi oyuncaklar/amigurumi,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/hazır gıda/ton balığı,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/bebek & okul öncesi oyuncaklar/kukla,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/hazır gıda/kemik ve ilik suyu,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/hazır gıda/hazır yemek,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/hazır gıda/hazır noodle,1.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/bebek & okul öncesi oyuncaklar/puset & mama sandalyesi oyuncağı,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/gazsız içecek/sıcak çikolata,1.0,1.0,1.0,1.0,1.0
süpermarket/gıda & içecek/gazsız içecek/soğuk kahve,1.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/gazsız içecek/içecek tozu,1.0,1.0,1.0,1.0,1.0
spor & outdoor/ekipman & aksesuar/kamp/kamp lambası,1.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/lastik & jant/lastik bakım ürünü,1.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/çit kesme makinesi,1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/şarj cihazları/araç şarj cihazı,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/parti malzemeleri/plastik tabak,1.0,1.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/şarj kabloları/şarj kablosu,1.0,1.0,1.0,1.0,1.0
hobi & eğlence/parti malzemeleri/parti aksesuarı,1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/tv & görüntü & ses sistemleri/görüntü ve ses kabloları/hdmi kablo,1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/tv & görüntü & ses sistemleri/ses sistemleri/media player,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/parti malzemeleri/düğün&kına &nikah malzemeleri/gelin çiçeği,1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/tv & görüntü & ses sistemleri/ses sistemleri/portatif sistem,1.0,1.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/tv & görüntü & ses sistemleri/uydu alıcı ve aksesuarları,1.0,1.0,1.0,1.0,1.0
elektronik/foto & kamera/dijital kameralar/aynasız fotoğraf makinesi,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/parti malzemeleri/cupcake kapsülü,1.0,0.0,0.0,0.0,0.0
elektronik/foto & kamera/dijital kameralar/video kamera,1.0,0.0,0.0,0.0,0.0
elektronik/giyilebilir teknoloji/akıllı bileklik,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/oyun grupları/oyun kartları,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/oyun grupları/maket,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/müzik alet ve ekipmanları/yabancı albüm,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/müzik alet ve ekipmanları/vurmalı çalgılar/perküsyon,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/müzik alet ve ekipmanları/telli çalgılar/santur,1.0,1.0,1.0,1.0,1.0
hobi & eğlence/müzik alet ve ekipmanları/sahne ve studyo/nota ve enstrüman standları,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/müzik alet ve ekipmanları/sahne ve studyo/mikrofon ve aksesuar,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/müzik alet ve ekipmanları/plak,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/müzik alet ve ekipmanları/nefesli çalgılar/yan flüt & pikolo,1.0,1.0,1.0,1.0,1.0
elektronik/giyilebilir teknoloji/sanal gerçeklik gözlüğü,1.0,1.0,0.0,0.0,0.0
hobi & eğlence/hobi malzemeleri/terzi mankeni,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/hobi malzemeleri/nakış kiti,1.0,1.0,0.0,0.0,0.0
hobi & eğlence/hobi malzemeleri/nakış ipi,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/hobi malzemeleri/kurdele,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/hobi malzemeleri/keçe malzemesi,1.0,0.0,0.0,0.0,0.0
elektronik/hoparlör & projeksiyon sistemleri/müzik sistemleri/mikrofon,1.0,0.0,0.0,0.0,0.0
elektronik/hoparlör & projeksiyon sistemleri/müzik sistemleri/mp player & ses kayıt cihazı,1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/şarj cihazları/kablosuz şarj cihazı,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/tütün & tütün aksesuarları/puro malzemeleri/puro kutusu,1.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/kadın hijyen/intim bakım ürünü,1.0,1.0,1.0,1.0,1.0
hobi & eğlence/uzaktan kumandalı araçlar/rc araçlar/rc helikopter,1.0,0.0,0.0,0.0,0.0
elektronik/dijital kod & ürünler/dijital kart & kupon/e-pin & cüzdan kodu,1.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz bakım aleti/yüz temizleme fırçası,1.0,0.0,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/kahve makinesi/elektronik kahve öğütücü,1.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/vücut bakımı/selülit fırçası,1.0,0.0,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/dondurma makinesi,1.0,1.0,1.0,1.0,1.0
kozmetik & kişisel bakım/cilt bakım/göz bakım/göz serumu,1.0,1.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/göz bakım/göz maskesi,1.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/el ve ayak bakımı/tırnak makası,1.0,0.0,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/elektrikli izgara,1.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/el ve ayak bakımı/ayak kremi,1.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/ağız bakım/protez diş bakım,1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/akıllı ev sistemleri/akıllı kamera,1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/ağ - modem/4g taşınabilir modem,1.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/ağız bakım/diş fırçası/pilli diş fırçası,1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/kablo & sarf malzemeler/güç kablosu,1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/kablo & sarf malzemeler/usb hub çoklayıcı,1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/oyuncu donanımları/yayıncı aksesuarı,1.0,1.0,0.0,0.0,0.0
"kitap/çizgi roman, dergi ve gazete/çizgi roman",1.0,1.0,1.0,1.0,1.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/yazıcı sarf malzemeleri/filament,1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/yazıcı sarf malzemeleri/kartuş,1.0,1.0,0.0,0.0,0.0
kitap/roman ve edebiyat/edebiyat/deneme & inceleme,1.0,0.0,0.0,0.0,0.0
kitap/roman ve edebiyat/edebiyat/anı & günlük & seyahatname,1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/çevre birimleri/bilgisayar mikrofonu,1.0,0.0,0.0,0.0,0.0
"kitap/hobi, sanat, akademik/sağlık, spor ve diyet/spor kitabı",1.0,0.0,0.0,0.0,0.0
"kitap/hobi, sanat, akademik/sanat/resim & çizim kitabı",1.0,0.0,0.0,0.0,0.0
"kitap/hobi, sanat, akademik/sanat/el sanatları",1.0,0.0,0.0,0.0,0.0
"kitap/hobi, sanat, akademik/hobi/moda kitabı",1.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/cep telefonu yedek parçaları/telefon bataryası,1.0,0.0,0.0,0.0,0.0
kitap/eğitim/akademik/felsefe kitabı,1.0,0.0,0.0,0.0,0.0
elektronik/hoparlör & projeksiyon sistemleri/müzik sistemleri/nostaljik radyo,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/hediyelik ürünler/paketleme malzemesi,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/hediyelik ürünler/müzik kutusu,1.0,0.0,0.0,0.0,0.0
elektronik/hoparlör & projeksiyon sistemleri/soundbar,1.0,0.0,0.0,0.0,0.0
giyim/hamile giyim/hamile eşofman/hamile eşofman altı,1.0,0.0,0.0,0.0,0.0
giyim/hamile giyim/hamile alt - üst takım,1.0,0.0,0.0,0.0,0.0
giyim/gelinlik,1.0,1.0,1.0,1.0,1.0
giyim/ev giyim/sabahlık,1.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/yemek hazırlık/shaker & kokteyl seti,1.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/yemek hazırlık/soyacak,1.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/çay ve kahve demleme/çay süzgeci,1.0,1.0,0.0,0.0,0.0
giyim/dış giyim/pardesü & trençkot/pardesü,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/bahçe mobilyaları/şemsiye & tente,1.0,0.0,0.0,0.0,0.0
giyim/büyük beden/büyük beden yelek,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/bebek & çocuk odası mobilyası/arabalı yatak,1.0,0.0,0.0,0.0,0.0
giyim/büyük beden/büyük beden sweatshirt,1.0,1.0,0.0,0.0,0.0
ev & mobilya/mobilya/bebek & çocuk odası mobilyası/genç odası takımı,1.0,0.0,0.0,0.0,0.0
aksesuar/altın/gram gümüş,1.0,0.0,0.0,0.0,0.0
giyim/büyük beden/büyük beden abiye takım,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/bebek & çocuk odası mobilyası/çocuk & montessori karyola,1.0,0.0,0.0,0.0,0.0
giyim/bebek giyim/bebek tulumu/astronot tulum,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/bebek & çocuk odası mobilyası/çocuk komodin & şifonyer,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/bebek & çocuk odası mobilyası/çocuk çalışma masası,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/ofis mobilyaları/ofis aksesuarı,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/ofis mobilyaları/ofis dolapları,1.0,0.0,0.0,0.0,0.0
giyim/alt giyim/kumaş pantolon,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/ofis mobilyaları/ofis koltuk ve kanepesi,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/ofis mobilyaları/ofis masası,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/ofis mobilyaları/ofis sehpası,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/ofis mobilyaları/ofis takımı,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/salon & oturma odası/şaraplık & servis arabası,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/çalışma odası/dergilik & gazetelik,1.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/yatak odası/takı ve aksesuar dolapları,1.0,0.0,0.0,0.0,0.0
giyim/hamile giyim/hamile pantolonu,1.0,0.0,0.0,0.0,0.0
giyim/iç giyim/fanila,1.0,0.0,0.0,0.0,0.0
giyim/iç giyim/külot,1.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev gereçleri/plastik ev gereçleri/gırgır,1.0,0.0,0.0,0.0,0.0
hobi & eğlence/hediyelik ürünler/kar küresi,1.0,1.0,0.0,0.0,0.0
elektronik/oyun & oyun konsolları/bilgisayar oyunu,1.0,1.0,1.0,1.0,1.0
elektronik/oyun & oyun konsolları/nintendo oyunu,1.0,0.0,0.0,0.0,0.0
elektronik/oyun & oyun konsolları/playstation konsolları/playstation 5,1.0,0.0,0.0,0.0,0.0
elektronik/tablet grubu/grafik tablet,1.0,0.0,0.0,0.0,0.0
giyim/üst giyim/body,1.0,0.0,0.0,0.0,0.0
elektronik/tablet grubu/yenilenmiş tablet,1.0,1.0,0.0,0.0,0.0
ev & mobilya/ev/banyo/banyo aksesuarları/tuvalet fırçası,1.0,1.0,1.0,1.0,1.0
ev & mobilya/ev/banyo/banyo tekstili/banyo perdesi,1.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev dekorasyon/paravan ve seperatör,1.0,0.0,0.0,0.0,0.0
giyim/tesettür giyim/tesettür kimono & kaftan,1.0,0.0,0.0,0.0,0.0
giyim/tesettür giyim/tesettür kazak & hırka/tesettür kazak,1.0,0.0,0.0,0.0,0.0
giyim/tesettür giyim/tesettür eşofman/tesettür eşofman takımı,1.0,1.0,0.0,0.0,0.0
ev & mobilya/ev/ev gereçleri/pratik ev gereci,1.0,1.0,1.0,1.0,1.0
giyim/iç giyim/termal giyim & içlik,1.0,1.0,1.0,1.0,1.0
ev & mobilya/ev/ev gereçleri/pratik temizlik gereci,1.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev gereçleri/çamaşırlık ev gereçleri/çamaşır yıkama topu & filesi,1.0,0.0,0.0,0.0,0.0
